Entity,Code,Year,GDP,Population,Annual CO₂ emissions,Military expenditure $,Market_cap,GDP_per_capita,CO2_per_GDP,CO2_per_Capita,Military_per_GDP
Austria,AUT,2010,433587535848,8365087.0,72008310.0,3523325000.0,32.330162,51832.997773723095,166.0755996114323,8.608196184929099,0.8125983126127383
Austria,AUT,2011,446260420568,8393272.0,69901460.0,3783375000.0,19.878443,53168.82624178032,156.6382694459649,8.328272930985674,0.8477953288316545
Austria,AUT,2012,449296979861,8431598.0,67274370.0,3814663400.0,26.069244,53287.28668764806,149.73252217455996,7.978839835580397,0.849029388352477
Austria,AUT,2013,449411571762,8481411.0,67766776.0,3910362000.0,27.584806,52987.83088828027,150.79001133483948,7.990035620252338,0.8701071013077641
Austria,AUT,2014,452383408466,8547812.0,64165824.0,3512631300.0,22.070232,52923.883733755494,141.8394724456888,7.506695748572851,0.7764721769772864
Austria,AUT,2015,456972845319,8644037.0,66357460.0,3238985500.0,25.314285,52865.67437402223,145.21094782705896,7.6766746833684305,0.7087916783630666
Austria,AUT,2016,466064032926,8737920.0,67217290.0,3565464600.0,30.729137,53338.09795992639,144.22329390663907,7.6925961784955685,0.7650160381644623
Austria,AUT,2017,476590426691,8798780.0,69598480.0,3973350100.0,36.3067,54165.51234273388,146.03415449031786,7.910014797506018,0.8337032968931504
Austria,AUT,2018,488149581132,8841652.0,66561692.0,4298725400.0,25.807903,55210.223285422224,136.35511444186022,7.528196314444405,0.8806164270450507
Austria,AUT,2019,495230333267,8880875.0,67945990.0,4347756000.0,30.045855,55763.68694154574,137.20078403066515,7.65082156882064,0.8779260291505484
Austria,AUT,2020,462381747670,8921402.0,62175724.0,4545858600.0,30.406073,51828.37267841983,134.4683788088767,6.969277250369393,0.9831397158099677
Austria,AUT,2021,481976869932,8967053.0,65757468.0,4919897600.0,33.902195,53749.751443645975,136.43282925439436,7.333230661177089,1.0207746277729317
Austria,AUT,2022,505142751774,9064679.0,61489110.0,4721827000.0,26.082,55726.49089658884,121.72620468977871,6.7833742375212625,0.9347510151175122
Azerbaijan,AZE,2002,38706967255,8326141.0,28570334.0,882015000.0,0.0,4648.848398675929,738.118639256332,3.431401654139655,2.2786982875442536
Azerbaijan,AZE,2003,42658290361,8400529.0,30487584.0,924055600.0,0.0,5078.048103994403,714.6930583011135,3.6292457296439307,2.1661805763430464
Azerbaijan,AZE,2004,46605804001,8489875.0,32253040.0,891424200.0,0.0,5489.5748171792875,692.0391288455824,3.799000574213401,1.912689243556174
Azerbaijan,AZE,2005,59637503648,8597248.0,34193560.0,589854900.0,0.0,6936.8132276747165,573.3566616373071,3.977268074621088,0.9890670533118154
Azerbaijan,AZE,2006,80212442406,8711380.0,34521828.0,902017340.0,0.0,9207.776770844574,430.37996306440505,3.9628426265413745,1.124535437325778
Azerbaijan,AZE,2007,100265552889,8828316.0,30036786.0,1251163500.0,0.0,11357.268236547037,299.5723370044399,3.40232338760869,1.2478497988088821
Azerbaijan,AZE,2008,111053101726,8942637.0,33036510.0,1810540900.0,0.0,12418.384166325883,297.4839017239751,3.694269374905858,1.6303379841358472
Azerbaijan,AZE,2009,121377002012,9046336.0,29102576.0,1887552400.0,0.0,13417.25556203086,239.7701007405238,3.2170567177694926,1.5551153585202129
Azerbaijan,AZE,2010,127505259496,9146852.0,27549052.0,1876902900.0,0.0,13939.796937350686,216.06208331244758,3.0118615672364655,1.4720199836610512
Azerbaijan,AZE,2011,127632764931,9256154.0,30209808.0,2280661500.0,0.0,13788.962989487858,236.69320347586162,3.263753822591975,1.7868934369892846
Azerbaijan,AZE,2012,130396319940,9376181.0,32773342.0,2408969700.0,0.0,13907.188858662179,251.33640286075698,3.4953828216413485,1.8474215385130905
Azerbaijan,AZE,2013,137972086435,9504417.0,33555224.0,2739942100.0,0.0,14516.628051462809,243.2029903078127,3.5304873513020314,1.9858669755572722
Azerbaijan,AZE,2014,141767018076,9631136.0,34348428.0,2818618600.0,0.0,14719.656962169363,242.28786403326987,3.566394244666465,1.9882047589439769
Azerbaijan,AZE,2015,143317915111,9752859.0,34682950.0,2587348000.0,0.0,14694.964329023931,242.00010147466904,3.5561828587904327,1.8053207081585678
Azerbaijan,AZE,2016,138875059914,9868434.0,34727330.0,1984623500.0,0.0,14072.65427462959,250.06167429562447,3.519031489697352,1.4290712106471826
Azerbaijan,AZE,2017,139152809949,9968511.0,34698644.0,1982172900.0,0.0,13959.237237035702,249.35640187731155,3.4808251703790063,1.4244576884408395
Azerbaijan,AZE,2018,141240102098,10039778.0,34568500.0,2140127500.0,0.0,14068.050319240127,244.74989387939206,3.4431538227239686,1.515240691708835
Azerbaijan,AZE,2019,144771104746,10110486.0,37745604.0,2401612000.0,4.5125365,14318.906603104935,260.72608941006854,3.7333125232555586,1.6589028620135302
Azerbaijan,AZE,2020,138545947094,10181736.0,36233150.0,2861279000.0,3.3597312,13607.301062805007,261.52443113631256,3.55864166975062,2.0652202825238137
Azerbaijan,AZE,2021,146327312364,10234373.0,38292976.0,3249248300.0,2.9098551,14297.633315103914,261.6939748387054,3.74160449301584,2.2205343947801452
Azerbaijan,AZE,2022,153082546341,10295307.0,40391480.0,3383793000.0,1.8627422,14869.157990237687,263.85424704149943,3.92329048565526,2.2104368400447236
Bahamas,BHS,2002,12665558374,331625.0,2037184.0,42712376.0,0.0,38192.41122955145,160.8443891571298,6.143035054655107,0.33723247517993715
Bahamas,BHS,2003,12505349614,335625.0,2070159.9,43843930.0,0.0,37259.887118063314,165.54194515940705,6.168074189944134,0.35060139343018293
Bahamas,BHS,2004,12615693536,339794.0,2048176.0,47182544.0,0.0,37127.475870674585,162.35143903546393,6.027699135358482,0.37399881239474014
Bahamas,BHS,2005,13044133111,343905.0,1905280.0,49632068.0,0.0,37929.46630900975,146.06413349104008,5.5401346302031085,0.38049341859403235
Bahamas,BHS,2006,13372400750,348385.0,1853984.0,57645530.0,0.0,38383.9739081763,138.64256947280015,5.321652769206481,0.4310783910660171
Bahamas,BHS,2007,13565779026,353342.0,1872304.0,63804340.0,0.0,38392.772515013785,138.01669601219112,5.298843613269863,0.47033303341970567
Bahamas,BHS,2008,13250558063,358133.0,1916272.0,61263504.0,0.0,36998.986585989005,144.61821086244464,5.3507272437893185,0.46234659482809437
Bahamas,BHS,2009,12697290544,362807.0,2154432.0,62710670.0,0.0,34997.369245907605,169.6765142558748,5.938231621771355,0.49389017115650247
Bahamas,BHS,2010,12892658990,367482.0,2227712.0,60386840.0,0.0,35083.78366831573,172.7891819467103,6.062098279643629,0.4683815809201046
Bahamas,BHS,2011,12971713002,371738.0,2114128.0,59596124.0,0.0,34894.77266784671,162.9798623878003,5.687145247459232,0.45943141041442537
Bahamas,BHS,2012,13372069055,375474.0,2051840.1,66664696.0,0.0,35613.834925986885,153.44223033553578,5.464666261845029,0.4985368810601016
Bahamas,BHS,2013,12989292846,378957.0,1989552.0,80347610.0,0.0,34276.42937325343,153.16861538098854,5.250073227305473,0.6185680079169416
Bahamas,BHS,2014,13229219008,382311.0,2066495.9,107921730.0,0.0,34603.291581984304,156.2069460601071,5.40527450164918,0.815783077857713
Bahamas,BHS,2015,13361012550,385355.0,2227712.0,147190990.0,0.0,34671.95845389317,166.73227359553675,5.780934463027598,1.1016454737182326
Bahamas,BHS,2016,13259071572,388060.0,2235040.0,146334670.0,0.0,34167.581229706746,168.56685536865731,5.759521723444828,1.1036569883899259
Bahamas,BHS,2017,13593751984,390497.0,2476864.0,125924160.0,0.0,34811.41208255121,182.206060763452,6.342850265174892,0.9263385130772884
Bahamas,BHS,2018,13990459389,392718.0,2436560.0,116682700.0,0.0,35624.69606435152,174.1586843042299,6.204350195305537,0.8340162160203387
Bahamas,BHS,2019,13886417676,394684.0,2506176.0,121320010.0,0.0,35183.63469509785,180.476783751899,6.349829230472986,0.8736595199039583
Bahamas,BHS,2020,10621984522,395874.0,2033520.0,117377896.0,0.0,26831.730606202982,191.44445143826204,5.136785947043756,1.1050467618069837
Bahamas,BHS,2021,12426074472,396381.0,2476864.0,0.0,0.0,31348.814579911752,199.32795393920927,6.248695068633461,0.0
Bahamas,BHS,2022,14211478928,397544.0,2401664.0,0.0,0.0,35748.19121405429,168.99465651447082,6.041253295232729,0.0
Bahrain,BHR,2002,34780756594,752206.0,20111696.0,538468300.0,78.011696,46238.33975533298,578.2420501878746,26.736952377407253,1.5481787998047483
Bahrain,BHR,2003,36970706753,811278.0,20976400.0,527990800.0,86.92507,45570.94701569622,567.3789289488728,25.855995108951557,1.42813282831591
Bahrain,BHR,2004,39551617223,871449.0,21203568.0,672936200.0,102.97099,45386.03776354095,536.0986348661802,24.331392887019206,1.7014126026904282
Bahrain,BHR,2005,42228865351,932619.0,24486512.0,672618800.0,108.74269,45279.868146585046,579.8524728635681,26.25564351573365,1.5927939204837576
Bahrain,BHR,2006,44959806124,994626.0,24035840.0,710056260.0,114.145706,45202.72557121974,534.607287533863,24.165706506767368,1.579313438411303
Bahrain,BHR,2007,48688754662,1057418.0,26626288.0,709050900.0,124.65877,46044.94595514735,546.8673040590409,25.180475460035673,1.4562929467435966
Bahrain,BHR,2008,51729372637,1120717.0,29524512.0,760557000.0,77.58323,46157.390881908635,570.7494696906931,26.344306368155387,1.470261403201328
Bahrain,BHR,2009,53043239697,1183616.0,28098070.0,910631040.0,70.89753,44814.56798235238,529.7200955391335,23.7391772331567,1.7167711572705902
Bahrain,BHR,2010,55342292396,1213250.0,29075436.0,923520960.0,74.83303,45614.91233958376,525.3746229366801,23.964917370698537,1.6687435955702292
Bahrain,BHR,2011,56440015074,1206734.0,28467646.0,1152843600.0,55.457554,46770.8832882806,504.3876399160297,23.590655438563925,2.042599737949177
Bahrain,BHR,2012,58544160034,1216308.0,27119004.0,1307347600.0,0.0,48132.67694860183,463.22304366909384,22.296165116072572,2.233096519346673
Bahrain,BHR,2013,61715403401,1257206.0,31157658.0,1558944100.0,0.0,49089.33253659305,504.86031497762417,24.783255886465703,2.5260210807837638
Bahrain,BHR,2014,64400264665,1312858.0,30899728.0,1628993000.0,63.462543,49053.48839326111,479.8074691266488,23.53623011780406,2.5294818406007553
Bahrain,BHR,2015,66000855034,1369656.0,32459652.0,1879246800.0,59.19163,48187.906331224774,491.8065377074066,23.699127372128476,2.8473067493321347
Bahrain,BHR,2016,68349250016,1429609.0,31559504.0,1857609200.0,57.23589,47809.750789201804,461.7388485259484,22.075619277718594,2.7178194341052007
Bahrain,BHR,2017,71282082008,1482004.0,32835182.0,1886043400.0,58.342396,48098.44103524687,460.6372467672157,22.155933452271384,2.6458870825186183
Bahrain,BHR,2018,72786939763,1497634.0,32633358.0,1846458600.0,55.253643,48601.28693859781,448.3408439241542,21.78994200185092,2.536799329676745
Bahrain,BHR,2019,74364207031,1485675.0,37579540.0,1904730000.0,66.46329,50054.15520285392,505.3444593893716,25.294590001177916,2.561353204783022
Bahrain,BHR,2020,70910259290,1483081.0,37395950.0,1822956400.0,68.6655,47812.802732959295,527.3700924863731,25.215042199313455,2.570793589323512
Bahrain,BHR,2021,72803356661,1501762.0,36195830.0,1759093100.0,70.24498,48478.62488263786,497.1725434108964,24.102241233963838,2.416225268555959
Bahrain,BHR,2022,76342224646,1533459.0,35651996.0,1742058100.0,64.82873,49784.32722752939,467.0023196903001,23.249396299477194,2.2819063867708187
Bangladesh,BGD,2002,319558821358,138933659.0,32006890.0,1043990600.0,27.212992,2300.0820942749374,100.1596196405508,0.23037534770461923,0.3266974748384189
Bangladesh,BGD,2003,334704527078,140970356.0,33495700.0,995325000.0,0.0,2374.2901456388463,100.07543158265712,0.2376081110272574,0.29737422696050003
Bangladesh,BGD,2004,352241480926,142902855.0,35981836.0,1115320400.0,0.0,2464.901634932346,102.1510467915594,0.25179228224656536,0.31663516661012164
Bangladesh,BGD,2005,375263790171,144715789.0,37716884.0,1172970200.0,4.7492805,2593.1088291340484,100.50765618183729,0.2606272906406916,0.3125721774183173
Bangladesh,BGD,2006,400301033697,146405982.0,41725810.0,1251309200.0,5.3628674,2734.1849576679183,104.23607856976841,0.28500071807175203,0.31259204815023134
Bangladesh,BGD,2007,428556679878,147989283.0,42675284.0,1372343400.0,10.969199,2895.8629381155934,99.57908954341501,0.2883673948200695,0.3202244800829318
Bangladesh,BGD,2008,454329177597,149474264.0,45341492.0,1414328600.0,12.790762,3039.5143982578834,99.798767580406,0.3033397909890361,0.3113004116267744
Bangladesh,BGD,2009,477250651606,150873716.0,49188376.0,1393108900.0,20.423418,3163.245820802876,103.0661264358169,0.3260234937144386,0.2919029854253814
Bangladesh,BGD,2010,503842047027,152201977.0,54035524.0,1653087600.0,36.10208,3310.351527345798,107.24695233128158,0.35502511245303997,0.3280963964310454
Bangladesh,BGD,2011,536412307138,153591075.0,55592710.0,1829390700.0,37.089233,3492.4705562351196,103.63802108980686,0.3619527371626248,0.34104189550769615
Bangladesh,BGD,2012,571394214633,155070111.0,59703860.0,2006163800.0,0.0,3684.7475696525426,104.48803727973885,0.38501204142428197,0.3510997746605706
Bangladesh,BGD,2013,605755609456,156532135.0,64762796.0,2275744000.0,34.105938,3869.848254839174,106.91241647462473,0.4137348283149655,0.37568682228856887
Bangladesh,BGD,2014,642470816515,157964931.0,67551544.0,2668089900.0,39.597,4067.173722976526,105.14336568067733,0.4276363340417627,0.41528577351928747
Bangladesh,BGD,2015,684569615443,159383180.0,76949380.0,3057090600.0,33.55675,4295.118314510979,112.40548552568225,0.4827948595328566,0.44657117859688966
Bangladesh,BGD,2016,733266325889,160811935.0,81761570.0,3499198700.0,26.550873,4559.775528408386,111.50323847324316,0.5084297381285786,0.47720706330781376
Bangladesh,BGD,2017,781590445240,162186147.0,86530460.0,3828266500.0,29.3392,4819.09497017646,110.71074438919149,0.5335255914304444,0.489804669864467
Bangladesh,BGD,2018,838798237095,163523108.0,86611270.0,3926203100.0,24.08198,5129.539472152156,103.25638058081736,0.5296576799408681,0.46807479157295
Bangladesh,BGD,2019,904911531784,164913060.0,94808136.0,4898526700.0,18.340178,5487.203571287805,104.77061311517296,0.5748976824515899,0.5413265858533964
Bangladesh,BGD,2020,936113113307,166298024.0,95454296.0,5176530000.0,24.004972,5629.129503709557,101.96876279490338,0.573995371105552,0.5529812504936407
Bangladesh,BGD,2021,1001066998481,167658855.0,107621110.0,5659640000.0,26.122547,5970.856704711481,107.50640083361276,0.6419053142167767,0.565360760926874
Bangladesh,BGD,2022,1072141041304,169384890.0,113862904.0,5734036500.0,9.322294,6329.614414272725,106.20142277317669,0.6722140564013709,0.5348210990063335
Barbados,BRB,2002,4038213541,264151.0,1316816.0,20511220.0,0.0,15287.519415031555,326.0887485593224,4.985088074623984,0.5079280674919613
Barbados,BRB,2003,4126064100,265787.0,1358816.0,23904846.0,0.0,15523.950005079256,329.3249855231285,5.112424610684496,0.5793619638628493
Barbados,BRB,2004,4184307565,267296.0,1383104.0,27479004.0,0.0,15654.209434484615,330.54549134224555,5.174428349096133,0.6567156828969861
Barbados,BRB,2005,4349816077,268719.0,1429072.0,31750776.0,0.0,16187.22932505703,328.53618973830464,5.318090644874386,0.7299337589900585
Barbados,BRB,2006,4612785319,270010.0,1467376.0,34810508.0,0.0,17083.757338617088,318.1106204869102,5.434524647235287,0.7546526792958691
Barbados,BRB,2007,4708692891,271296.0,1472704.0,35591004.0,0.0,17356.293093152864,312.76280574909975,5.4284029252182115,0.7558574072228658
Barbados,BRB,2008,4739416318,272718.0,1733176.0,35040304.0,0.0,17378.450699990466,365.6939765805144,6.355194743287939,0.7393379616582566
Barbados,BRB,2009,4500763722,274137.0,1699727.0,32860702.0,0.0,16417.936002801518,377.6530173516183,6.20028307014376,0.7301139102098371
Barbados,BRB,2010,4398497906,275250.0,1562936.0,35823732.0,42.12041,15980.010557674841,355.3340329815767,5.678241598546776,0.8144537695728529
Barbados,BRB,2011,4365590348,276149.0,1626433.0,38206220.0,85.499115,15808.82186066218,372.5574024015137,5.889693607436565,0.8751673188370354
Barbados,BRB,2012,4352242888,276947.0,1550552.0,39482430.0,0.0,15715.07504323932,356.26504308277015,5.598731887328622,0.9071743240447568
Barbados,BRB,2013,4295698191,277670.0,1532653.0,41546344.0,74.33953,15470.516047826557,356.78786820058514,5.5196924406669785,0.9671616150092793
Barbados,BRB,2014,4295649655,278355.0,1382280.0,42829892.0,50.01121,15432.270499901206,321.7860186505364,4.965888882901331,0.9970527263588026
Barbados,BRB,2015,4399856920,278997.0,1367624.0,43301650.0,55.768867,15770.266060208533,310.83374411184263,4.901930845134536,0.9841604121981312
Barbados,BRB,2016,4511393154,279604.0,1407928.0,48678144.0,58.08776,16134.937819201443,312.0827540272496,5.035435830674811,1.0790046962951967
Barbados,BRB,2017,4532263729,280176.0,1388252.0,49420096.0,60.734333,16176.488096767745,306.30432892004376,4.95492833076352,1.0904064492933658
Barbados,BRB,2018,4492755246,280715.0,1476188.0,49082800.0,62.90644,16004.685342785388,328.570758737477,5.2586716064335715,1.09248773441864
Barbados,BRB,2019,4504598084,281216.0,1428556.0,52272084.0,58.70475,16018.28517580792,317.13284367680336,5.07992432862995,1.1604161575627931
Barbados,BRB,2020,3930802885,281705.0,1237213.0,52484300.0,53.797306,13953.614188601552,314.7481662642567,4.3918744786212525,1.3352055937549256
Barbados,BRB,2021,3900030922,282156.0,1175740.0,0.0,0.0,13822.250535164943,301.46940460591554,4.166985639149973,0.0
Barbados,BRB,2022,4342050281,282324.0,1143310.0,0.0,0.0,15379.671161502387,263.3110917676174,4.0496380045621345,0.0
Belarus,BLR,2002,88411495394,9873451.0,53844144.0,1982693100.0,0.0,8954.467429270677,609.0174559320269,5.453426973000625,2.2425738770329118
Belarus,BLR,2003,94638487218,9803174.0,55087984.0,2005872300.0,0.0,9653.86182250769,582.0885943908283,5.619402858706782,2.119510105206424
Belarus,BLR,2004,105474350837,9735090.0,58253532.0,1527544600.0,0.0,10834.450512219199,552.3004553972081,5.983871951877179,1.4482616748792951
Belarus,BLR,2005,115388941492,9667831.0,59310290.0,734806340.0,0.0,11935.349458632449,514.0032418454244,6.1348083142951095,0.6368082855244362
